,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,ZipCode,poulation,percent_employed,inc_<10k,inc_10-15k,inc_15-25k,median_inc,mean_inc,percent_no_health,percent_public_health,total_population,percent_age_under_5,percent_age_5-9,percent_age_10-14,percent_age_15-19,percent_age_20-24,percent_age_25-34,percent_age_35-44,percent_age_45-54,percent_age_55-59,percent_age_60-64,percent_age_65-74,percent_age_75-84,percent_age85_and_over,percent_age_65_and_over,median_age,Month,Week,Year,Tavg
3239,2007-09-18,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,20,0,60707,34660.0,68.8,5.4,5.9,10.3,55554,69398,19.1,27,42712.0,5.5,6.5,5.5,5.9,6.7,14.7,13.1,15,7.5,5.7,6.4,5,2.4,13.8,39.1,9,38,2007,71.21
3240,2007-09-18,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,60623,61075.0,57.9,15.1,9,20.6,28949,37923,31.2,48.1,85158.0,9.3,8.8,8.3,9.2,9.4,15.6,12.7,11.8,4.6,3.2,4,2.3,0.7,6.9,27.8,9,38,2007,71.21
3241,2007-09-18,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,3,0,60623,61075.0,57.9,15.1,9,20.6,28949,37923,31.2,48.1,85158.0,9.3,8.8,8.3,9.2,9.4,15.6,12.7,11.8,4.6,3.2,4,2.3,0.7,6.9,27.8,9,38,2007,71.21
3242,2007-09-18,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX TERRITANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,60623,61075.0,57.9,15.1,9,20.6,28949,37923,31.2,48.1,85158.0,9.3,8.8,8.3,9.2,9.4,15.6,12.7,11.8,4.6,3.2,4,2.3,0.7,6.9,27.8,9,38,2007,71.21
3243,2007-09-18,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,1,0,60639,67395.0,66.2,7.7,7,14.2,38707,48251,26.1,39.2,91934.0,8.1,8.9,8,8.8,8.7,14.9,14.9,12.3,4.8,3.6,4.5,1.9,0.8,7.1,30.3,9,38,2007,71.21
3244,2007-09-18,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX SALINARIUS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,1,0,60639,67395.0,66.2,7.7,7,14.2,38707,48251,26.1,39.2,91934.0,8.1,8.9,8,8.8,8.7,14.9,14.9,12.3,4.8,3.6,4.5,1.9,0.8,7.1,30.3,9,38,2007,71.21
3245,2007-09-18,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,4,0,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1,9,38,2007,71.21
3246,2007-09-18,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,2,0,60631,23881.0,64.4,5.2,2.5,8.1,74007,85673,9.3,24.2,28899.0,5.1,6.9,4.7,3.7,5.2,12,14.6,15.9,7.9,5.7,7.2,6.2,5.1,18.5,43.7,9,38,2007,71.21
3247,2007-09-18,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,2,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,9,38,2007,71.21
3248,2007-09-18,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,6,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,9,38,2007,71.21
3249,2007-09-18,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,9,38,2007,71.21
3250,2007-09-18,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,9,38,2007,71.21
3251,2007-09-18,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,7,0,60707,34660.0,68.8,5.4,5.9,10.3,55554,69398,19.1,27,42712.0,5.5,6.5,5.5,5.9,6.7,14.7,13.1,15,7.5,5.7,6.4,5,2.4,13.8,39.1,9,38,2007,71.21
3252,2007-09-18,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,60612,27538.0,61.8,20.9,7.9,11.5,35318,54544,17.2,39.1,36052.0,8,6,7.9,8,8.3,20.1,14.3,10.5,4.7,4.3,4.4,2.6,0.8,7.9,30.6,9,38,2007,71.21
3253,2007-09-18,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,60612,27538.0,61.8,20.9,7.9,11.5,35318,54544,17.2,39.1,36052.0,8,6,7.9,8,8.3,20.1,14.3,10.5,4.7,4.3,4.4,2.6,0.8,7.9,30.6,9,38,2007,71.21
3254,2007-09-18,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,25, S THROOP,T051,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,2,0,60608,63425.0,60.9,11.8,7.7,16.3,35336,48667,29.5,36.1,78794.0,6.4,6.2,5.8,7.1,10.1,21.2,14.3,11.7,5.2,4.2,3.9,2.7,1.1,7.8,31.3,9,38,2007,71.21
3255,2007-09-18,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX PIPIENS/RESTUANS,18, W LELAND AVE,T219,"1800  W LELAND AVE, Chicago, IL",41.966986999999996,-87.674677,8,1,0,60640,57265.0,70.8,15.2,6.9,10.3,46974,65414,19.5,24.8,64365.0,5.3,2.8,2.6,2.6,4.8,27.1,17.6,14.1,6.3,5.1,6.2,3.6,1.9,11.7,37.2,9,38,2007,71.21
3256,2007-09-18,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,60639,67395.0,66.2,7.7,7,14.2,38707,48251,26.1,39.2,91934.0,8.1,8.9,8,8.8,8.7,14.9,14.9,12.3,4.8,3.6,4.5,1.9,0.8,7.1,30.3,9,38,2007,71.21
3257,2007-09-18,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,4,0,60639,67395.0,66.2,7.7,7,14.2,38707,48251,26.1,39.2,91934.0,8.1,8.9,8,8.8,8.7,14.9,14.9,12.3,4.8,3.6,4.5,1.9,0.8,7.1,30.3,9,38,2007,71.21
3258,2007-09-18,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,1,0,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1,9,38,2007,71.21
3259,2007-09-18,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,2,0,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1,9,38,2007,71.21
3260,2007-09-18,"6400 West Strong Street, Chicago, IL, USA",CULEX TERRITANS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,3,0,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1,9,38,2007,71.21
3261,2007-09-18,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,1,0,60626,42693.0,69.6,13.7,8.2,13.5,38734,53042,23.7,26.1,51061.0,6.8,4.3,4,6.7,10.9,20.9,15.3,12.7,5.4,4.4,4.6,2.3,1.5,8.4,33,9,38,2007,71.21
3262,2007-09-18,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,6,0,60626,42693.0,69.6,13.7,8.2,13.5,38734,53042,23.7,26.1,51061.0,6.8,4.3,4,6.7,10.9,20.9,15.3,12.7,5.4,4.4,4.6,2.3,1.5,8.4,33,9,38,2007,71.21
3263,2007-09-18,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,10,0,60651,46722.0,54.3,16.8,7.8,15.5,30971,43561,24,47,61150.0,7.7,7.2,7.3,8.6,7.9,15,12.8,11.5,6.1,6,6.6,2.5,0.9,10,32.7,9,38,2007,71.21
3264,2007-09-18,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,3,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9,9,38,2007,71.21
3265,2007-09-18,"6000 West Roscoe Street, Chicago, IL 60634, USA",CULEX PIPIENS,60, W ROSCOE ST,T005,"6000  W ROSCOE ST, Chicago, IL",41.942114000000004,-87.776385,8,1,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9,9,38,2007,71.21
3266,2007-09-18,"6000 West Roscoe Street, Chicago, IL 60634, USA",CULEX TERRITANS,60, W ROSCOE ST,T005,"6000  W ROSCOE ST, Chicago, IL",41.942114000000004,-87.776385,8,1,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9,9,38,2007,71.21
3267,2007-09-18,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,2,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9,9,38,2007,71.21
3268,2007-09-18,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,1,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9,9,38,2007,71.21
3269,2007-09-18,"3300 West Randolph Street, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,33, E RANDOLPH ST,T044,"3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,8,19,0,60612,27538.0,61.8,20.9,7.9,11.5,35318,54544,17.2,39.1,36052.0,8,6,7.9,8,8.3,20.1,14.3,10.5,4.7,4.3,4.4,2.6,0.8,7.9,30.6,9,38,2007,71.21
3270,2007-09-18,"3300 West Randolph Street, Chicago, IL 60612, USA",CULEX PIPIENS,33, E RANDOLPH ST,T044,"3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,8,1,0,60612,27538.0,61.8,20.9,7.9,11.5,35318,54544,17.2,39.1,36052.0,8,6,7.9,8,8.3,20.1,14.3,10.5,4.7,4.3,4.4,2.6,0.8,7.9,30.6,9,38,2007,71.21
3271,2007-09-18,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,49, W SUNNYSIDE AVE,T004,"4900  W SUNNYSIDE AVE, Chicago, IL",41.962728000000006,-87.748367,9,1,0,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1,9,38,2007,71.21
3272,2007-09-18,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,49, W SUNNYSIDE AVE,T004,"4900  W SUNNYSIDE AVE, Chicago, IL",41.962728000000006,-87.748367,9,1,0,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1,9,38,2007,71.21
3273,2007-09-18,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,49, W SUNNYSIDE AVE,T004,"4900  W SUNNYSIDE AVE, Chicago, IL",41.962728000000006,-87.748367,9,7,0,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1,9,38,2007,71.21
3274,2007-09-18,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,4,0,60608,63425.0,60.9,11.8,7.7,16.3,35336,48667,29.5,36.1,78794.0,6.4,6.2,5.8,7.1,10.1,21.2,14.3,11.7,5.2,4.2,3.9,2.7,1.1,7.8,31.3,9,38,2007,71.21
3275,2007-09-18,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS,30, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,2,0,60608,63425.0,60.9,11.8,7.7,16.3,35336,48667,29.5,36.1,78794.0,6.4,6.2,5.8,7.1,10.1,21.2,14.3,11.7,5.2,4.2,3.9,2.7,1.1,7.8,31.3,9,38,2007,71.21
3276,2007-09-18,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX TERRITANS,30, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,1,0,60608,63425.0,60.9,11.8,7.7,16.3,35336,48667,29.5,36.1,78794.0,6.4,6.2,5.8,7.1,10.1,21.2,14.3,11.7,5.2,4.2,3.9,2.7,1.1,7.8,31.3,9,38,2007,71.21
3277,2007-09-18,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,2,0,60639,67395.0,66.2,7.7,7,14.2,38707,48251,26.1,39.2,91934.0,8.1,8.9,8,8.8,8.7,14.9,14.9,12.3,4.8,3.6,4.5,1.9,0.8,7.1,30.3,9,38,2007,71.21
3278,2007-09-18,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX SALINARIUS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,1,0,60639,67395.0,66.2,7.7,7,14.2,38707,48251,26.1,39.2,91934.0,8.1,8.9,8,8.8,8.7,14.9,14.9,12.3,4.8,3.6,4.5,1.9,0.8,7.1,30.3,9,38,2007,71.21
3279,2007-09-18,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W PERSHING RD,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.67837800000001,8,2,0,60609,46242.0,62.8,13.2,8,15.7,33630,45455,26.8,42.5,62773.0,8.9,7.7,7.9,8.6,8.6,15.2,14,11.7,5.5,4.3,4.2,2.4,0.8,7.4,30.4,9,38,2007,71.21
3280,2007-09-18,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX PIPIENS,22, W PERSHING RD,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.67837800000001,8,2,0,60609,46242.0,62.8,13.2,8,15.7,33630,45455,26.8,42.5,62773.0,8.9,7.7,7.9,8.6,8.6,15.2,14,11.7,5.5,4.3,4.2,2.4,0.8,7.4,30.4,9,38,2007,71.21
3281,2007-09-18,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,1,0,60609,46242.0,62.8,13.2,8,15.7,33630,45455,26.8,42.5,62773.0,8.9,7.7,7.9,8.6,8.6,15.2,14,11.7,5.5,4.3,4.2,2.4,0.8,7.4,30.4,9,38,2007,71.21
3282,2007-09-18,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,14,0,60632,65339.0,66.1,6.7,5.3,15.3,38545,48551,29.9,39,90845.0,8.6,8.2,9.6,8.4,8.4,15.2,15.4,11.5,4.5,3.1,3.9,2.1,1,7,29.3,9,38,2007,71.21
3283,2007-09-18,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,20,0,60632,65339.0,66.1,6.7,5.3,15.3,38545,48551,29.9,39,90845.0,8.6,8.2,9.6,8.4,8.4,15.2,15.4,11.5,4.5,3.1,3.9,2.1,1,7,29.3,9,38,2007,71.21
3284,2007-09-18,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,3,0,60623,61075.0,57.9,15.1,9,20.6,28949,37923,31.2,48.1,85158.0,9.3,8.8,8.3,9.2,9.4,15.6,12.7,11.8,4.6,3.2,4,2.3,0.7,6.9,27.8,9,38,2007,71.21
3285,2007-09-18,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,2,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,9,38,2007,71.21
3286,2007-09-18,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,6,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,9,38,2007,71.21
3287,2007-09-19,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,60643,40803.0,59.6,7.1,4.4,9.6,61799,78222,10.4,35.9,51836.0,5.8,6.4,7.7,6.6,5.7,9.5,12.3,15.3,6.8,6.5,8.2,6.6,2.6,17.3,42.1,9,38,2007,71.21
3288,2007-09-19,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,60643,40803.0,59.6,7.1,4.4,9.6,61799,78222,10.4,35.9,51836.0,5.8,6.4,7.7,6.6,5.7,9.5,12.3,15.3,6.8,6.5,8.2,6.6,2.6,17.3,42.1,9,38,2007,71.21
3289,2007-09-19,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,60643,40803.0,59.6,7.1,4.4,9.6,61799,78222,10.4,35.9,51836.0,5.8,6.4,7.7,6.6,5.7,9.5,12.3,15.3,6.8,6.5,8.2,6.6,2.6,17.3,42.1,9,38,2007,71.21
3290,2007-09-19,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,1,0,60608,63425.0,60.9,11.8,7.7,16.3,35336,48667,29.5,36.1,78794.0,6.4,6.2,5.8,7.1,10.1,21.2,14.3,11.7,5.2,4.2,3.9,2.7,1.1,7.8,31.3,9,38,2007,71.21
3291,2007-09-19,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,1,0,60608,63425.0,60.9,11.8,7.7,16.3,35336,48667,29.5,36.1,78794.0,6.4,6.2,5.8,7.1,10.1,21.2,14.3,11.7,5.2,4.2,3.9,2.7,1.1,7.8,31.3,9,38,2007,71.21
3292,2007-09-19,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX TERRITANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,1,0,60608,63425.0,60.9,11.8,7.7,16.3,35336,48667,29.5,36.1,78794.0,6.4,6.2,5.8,7.1,10.1,21.2,14.3,11.7,5.2,4.2,3.9,2.7,1.1,7.8,31.3,9,38,2007,71.21
3293,2007-09-19,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,2,0,60643,40803.0,59.6,7.1,4.4,9.6,61799,78222,10.4,35.9,51836.0,5.8,6.4,7.7,6.6,5.7,9.5,12.3,15.3,6.8,6.5,8.2,6.6,2.6,17.3,42.1,9,38,2007,71.21
3294,2007-09-19,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,1,0,60643,40803.0,59.6,7.1,4.4,9.6,61799,78222,10.4,35.9,51836.0,5.8,6.4,7.7,6.6,5.7,9.5,12.3,15.3,6.8,6.5,8.2,6.6,2.6,17.3,42.1,9,38,2007,71.21
3295,2007-09-19,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,20,0,60643,40803.0,59.6,7.1,4.4,9.6,61799,78222,10.4,35.9,51836.0,5.8,6.4,7.7,6.6,5.7,9.5,12.3,15.3,6.8,6.5,8.2,6.6,2.6,17.3,42.1,9,38,2007,71.21
3296,2007-09-19,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,25,0,60643,40803.0,59.6,7.1,4.4,9.6,61799,78222,10.4,35.9,51836.0,5.8,6.4,7.7,6.6,5.7,9.5,12.3,15.3,6.8,6.5,8.2,6.6,2.6,17.3,42.1,9,38,2007,71.21
3297,2007-09-19,"South Vincennes Avenue, Chicago, IL, USA",CULEX SALINARIUS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,1,0,60620,57607.0,55.5,14.4,8,17.7,31753,43334,20.7,48.7,73253.0,6.2,6.3,7.4,8.8,7,10.7,13,13.6,6.2,4.8,8.7,5.6,1.7,16,38.2,9,38,2007,71.21
3298,2007-09-19,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,60607,22690.0,74,12.2,3.8,5.4,80261,107194,7.8,11.8,25134.0,4.7,2.6,1.8,7.6,13.2,33,16.3,7.7,4.5,2.9,3.3,2,0.5,5.8,30.6,9,38,2007,71.21
3299,2007-09-19,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,2,0,60607,22690.0,74,12.2,3.8,5.4,80261,107194,7.8,11.8,25134.0,4.7,2.6,1.8,7.6,13.2,33,16.3,7.7,4.5,2.9,3.3,2,0.5,5.8,30.6,9,38,2007,71.21
3300,2007-09-19,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0,60607,22690.0,74,12.2,3.8,5.4,80261,107194,7.8,11.8,25134.0,4.7,2.6,1.8,7.6,13.2,33,16.3,7.7,4.5,2.9,3.3,2,0.5,5.8,30.6,9,38,2007,71.21
3301,2007-09-19,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS/RESTUANS,11, S STATE ST,T092,"1100  S STATE ST, Chicago, IL",41.869215999999994,-87.627561,8,1,0,60605,22687.0,75.4,9.9,3.8,4.3,75426,107930,5.6,12.9,24972.0,5.5,2.4,0.6,5.7,10.8,30.3,15.7,11.1,5.2,4.4,4.9,2.9,0.4,8.3,33.1,9,38,2007,71.21
